0,275,186
0,276,182
0,275,181
0,275,178
0,275,177
0,275,175
0,275,174
0,276,171
0,276,170
0,277,168
0,278,167
0,279,164
0,279,163
0,280,161
0,280,160
0,282,157
0,282,156
0,283,154
0,283,153
0,284,150
0,284,149
0,284,147
0,284,146
0,285,141
0,285,140
0,285,137
0,285,136
0,286,133
0,286,132
0,286,129
0,286,128
0,286,126
0,286,125
0,285,122
0,285,121
0,285,119
0,285,118
0,285,115
0,284,114
0,284,112
0,284,111
0,283,106
0,282,105
0,280,100
0,280,99
0,278,95
0,278,94
0,277,92
0,276,91
0,274,88
0,273,87
0,272,85
0,271,84
0,270,83
0,269,82
0,267,80
0,266,78
0,263,76
0,262,75
0,259,73
0,258,72
0,255,70
0,254,69
0,251,68
0,250,67
0,248,66
0,247,66
0,245,65
0,244,64
0,242,64
0,241,63
0,238,63
0,237,62
0,235,62
0,234,62
0,232,61
0,231,61
0,229,60
0,228,60
0,225,60
0,224,59
0,222,59
0,221,59
0,219,59
0,218,59
0,216,59
0,215,59
0,213,59
0,212,59
0,210,59
0,209,59
0,207,59
0,206,59
0,204,60
0,203,60
0,199,61
0,198,61
0,195,62
0,194,62
0,190,63
0,189,63
0,186,65
0,185,65
0,181,67
0,180,67
0,176,70
0,175,70
0,171,73
0,170,74
0,166,77
0,165,77
0,164,78
0,163,79
0,161,81
0,160,82
0,157,85
0,156,86
0,154,88
0,153,89
0,151,92
0,150,93
0,148,96
0,147,97
0,145,100
0,145,101
0,144,102
0,143,103
0,142,106
0,141,107
0,140,109
0,139,110
0,138,113
0,138,114
0,136,118
0,136,119
0,134,123
0,134,124
0,133,129
0,133,130
0,132,135
0,131,136
0,131,138
0,131,139
0,130,142
0,130,143
0,130,148
0,130,149
0,130,151
0,130,152
0,130,155
0,130,156
0,130,158
0,130,159
0,131,162
0,131,163
0,132,165
0,132,166
0,133,169
0,133,170
0,133,172
0,134,173
0,135,176
0,135,177
0,136,179
0,136,180
0,138,184
0,138,185
0,139,186
0,140,188
0,141,190
0,142,191
0,143,193
0,144,194
0,145,196
0,146,197
0,147,199
0,148,200
0,150,202
0,151,203
0,152,204
0,153,205
0,155,207
0,156,208
0,160,211
0,161,212
0,165,215
0,166,215
0,169,217
0,170,217
0,174,219
0,175,219
0,179,221
0,180,221
0,184,223
0,185,223
0,188,224
0,189,224
0,193,225
0,194,225
0,198,225
0,199,225
0,203,226
0,204,226
0,207,226
0,208,226
0,210,226
0,211,226
0,213,225
0,214,225
0,217,225
0,218,225
0,222,225
0,223,225
0,227,226
0,228,227
0,231,229
0,231,230
0,231,232
0,231,233
0,231,236
0,231,237
0,230,239
0,229,240
0,228,243
0,227,244
0,226,246
0,225,247
0,224,250
0,224,251
0,223,253
0,222,254
0,221,257
0,221,258
0,219,263
0,219,264
0,218,266
0,218,267
0,217,270
0,217,271
0,216,273
0,216,274
0,215,277
0,215,278
0,214,280
0,214,281
0,213,284
0,213,285
0,213,287
0,212,288
0,212,291
0,212,292
0,211,294
0,211,295
0,211,298
0,210,299
0,210,301
0,210,302
0,210,305
0,210,306
0,210,308
0,210,309
0,210,312
0,210,313
0,210,315
0,210,316
0,210,319
0,210,320
1,275,186
1,276,187
1,275,188
1,274,190
1,273,190
1,270,194
1,269,195
1,268,196
1,267,197
1,265,200
1,264,201
1,262,204
1,261,205
1,259,208
1,258,209
1,256,213
1,255,214
1,254,216
1,253,218
1,252,219
1,252,220
1,250,225
1,249,226
1,248,231
1,247,232
1,246,237
1,246,238
1,245,243
1,245,244
1,244,249
1,244,250
1,244,255
1,244,256
1,244,258
1,244,259
1,244,262
1,244,263
1,244,268
1,244,269
1,244,274
1,244,275
1,245,279
